H_A_per_m,B_T
-5.525277868830016814e+00,8.815229043459508196e-01
-5.540305496120708995e+00,8.811581261504225493e-01
-5.555322538726613857e+00,8.807933437953862077e-01
-5.570329006339306943e+00,8.804285573169270407e-01
-5.585324908650363795e+00,8.800637667508508510e-01
-5.600310255395015702e+00,8.796989721316202937e-01
-5.615285056177526712e+00,8.793341734966055867e-01
-5.630249320689472370e+00,8.789693708807730932e-01
-5.645203058578772470e+00,8.786045643198722166e-01
-5.660146279449691065e+00,8.782397538504399526e-01
-5.675078992993803695e+00,8.778749395066018923e-01
-5.690001208771718666e+00,8.775101213254034027e-01
-5.704912936387700029e+00,8.771452993425460365e-01
-5.719814185446011834e+00,8.767804735934534577e-01
-5.734704965507262386e+00,8.764156441143386989e-01
-5.749585286175715737e+00,8.760508109400684251e-01
-5.764455156968324445e+00,8.756859741073713677e-01
-5.779314587489352562e+00,8.753211336505566376e-01
-5.794163587212096900e+00,8.749562896068711071e-01
-5.809002165697165765e+00,8.745914420111404741e-01
-5.823830332417855971e+00,8.742265909000603852e-01
-5.838648096891120076e+00,8.738617363089764556e-01
-5.853455468633910641e+00,8.734968782729564118e-01
-5.868252457119524479e+00,8.731320168278667859e-01
-5.883039071777602658e+00,8.727671520103750247e-01
-5.897815322081441991e+00,8.724022838557968784e-01
-5.912581217460683547e+00,8.720374124002502336e-01
-5.927336767388624139e+00,8.716725376784983936e-01
-5.942081981251249090e+00,8.713076597271871560e-01
-5.956816868478199467e+00,8.709427785816084011e-01
-5.971541438455460593e+00,8.705778942778598095e-01
-5.986255700612673536e+00,8.702130068506819249e-01
-6.000959664292167872e+00,8.698481163367050017e-01
-6.015653338836273178e+00,8.694832227722876228e-01
-6.030336733630974777e+00,8.691183261924296799e-01
-6.045009858018602245e+00,8.687534266329418609e-01
-6.059672721341485158e+00,8.683885241293600732e-01
-6.074325332898297347e+00,8.680236187180337959e-01
-6.088967702031368390e+00,8.676587104339521517e-01
-6.103599838039372116e+00,8.672937993129179457e-01
-6.118221750177326612e+00,8.669288853915504411e-01
-6.132833447743905708e+00,8.665639687051082118e-01
-6.147434939994127490e+00,8.661990492896668448e-01
-6.162026236226665787e+00,8.658341271799374628e-01
-6.176607345652882941e+00,8.654692024125425487e-01
-6.191178277484141290e+00,8.651042750238345791e-01
-6.205739040975458920e+00,8.647393450488007893e-01
-6.220289645338198170e+00,8.643744125232499798e-01
-6.234830099783721380e+00,8.640094774827195012e-01
-6.249360413479735143e+00,8.636445399635711562e-01
-6.263880595637601800e+00,8.632796000008000625e-01
-6.278390655425027944e+00,8.629146576302260119e-01
-6.292890601966064423e+00,8.625497128884976883e-01
-6.307380444428417832e+00,8.621847658108953150e-01
-6.321860191979794763e+00,8.618198164324274435e-01
-6.336329853700590320e+00,8.614548647900328593e-01
-6.350789438714855351e+00,8.610899109192821088e-01
-6.365238956146640703e+00,8.607249548554746221e-01
-6.379678415076341480e+00,8.603599966347424965e-01
-6.394107824628008530e+00,8.599950362918453717e-01
-6.408527193838381208e+00,8.596300738634811145e-01
-6.422936531744198874e+00,8.592651093860810274e-01
-6.437335847425856628e+00,8.589001428947024008e-01
-6.451725149963749573e+00,8.585351744241321859e-01
-6.466104448350961320e+00,8.581702040111025553e-01
-6.480473751580575481e+00,8.578052316920800058e-01
-6.494833068732987158e+00,8.574402575010451333e-01
-6.509182408757624216e+00,8.570752814750377535e-01
-6.523521780647570267e+00,8.567103036497215607e-01
-6.537851193395908922e+00,8.563453240604931294e-01
-6.552170655952068046e+00,8.559803427435930256e-01
-6.566480177265475504e+00,8.556153597349961393e-01
-6.580779766329214908e+00,8.552503750692962425e-01
-6.595069432049058378e+00,8.548853887830478726e-01
-6.609349183374433778e+00,8.545204009114251154e-01
-6.623619029167457484e+00,8.541554114915675955e-01
-6.637878978377557360e+00,8.537904205581171579e-01
-6.652129039910505526e+00,8.534254281465647463e-01
-6.666369222628418356e+00,8.530604342932543993e-01
-6.680599535393412225e+00,8.526954390342658119e-01
-6.694819987067603506e+00,8.523304424054138906e-01
-6.709030586556764320e+00,8.519654444411269845e-01
-6.723231342635699548e+00,8.516004451789317420e-01
-6.737422264166525565e+00,8.512354446538481501e-01
-6.751603360011358745e+00,8.508704429006299641e-01
-6.765774638945003971e+00,8.505054399560122436e-01
-6.779936109742266126e+00,8.501404358564693675e-01
-6.794087781221605837e+00,8.497754306370861599e-01
-6.808229662201483734e+00,8.494104243326821013e-01
-6.822361761413048953e+00,8.490454169800658590e-01
-6.836484087631106377e+00,8.486804086146569892e-01
-6.850596649586805142e+00,8.483153992727394677e-01
-6.864699456054950133e+00,8.479503889892058277e-01
-6.878792515723034739e+00,8.475853778009448947e-01
-6.892875837322208099e+00,8.472203657434537183e-01
-6.906949429583619349e+00,8.468553528519663365e-01
-6.921013301194761880e+00,8.464903391625859808e-01
-6.935067460843129084e+00,8.461253247111539810e-01
-6.949111917216214351e+00,8.457603095332507648e-01
-6.963146679001511075e+00,8.453952936641934146e-01
-6.977171754842856899e+00,8.450302771401728696e-01
-6.991187153384089470e+00,8.446652599971196107e-01
-7.005192883269046433e+00,8.443002422707029941e-01
-7.019188953141565435e+00,8.439352239963313629e-01
-7.033175371601828374e+00,8.435702052102900250e-01
-7.047152147250017151e+00,8.432051859486054957e-01
-7.061119288729969412e+00,8.428401662459027444e-01
-7.075076804598211311e+00,8.424751461388272356e-01
-7.089024703454924747e+00,8.421101256626237763e-01
-7.102962993856635876e+00,8.417451048534191349e-01
-7.116891684359870851e+00,8.413800837470815086e-01
-7.130810783521155827e+00,8.410150623792187474e-01
-7.144720299853361212e+00,8.406500407863258806e-01
-7.158620241913013160e+00,8.402850190034929501e-01
-7.172510618212982081e+00,8.399199970666963999e-01
-7.186391437266138382e+00,8.395549750116549914e-01
-7.200262707585352473e+00,8.391899528738275826e-01
-7.214124437683494762e+00,8.388249306884145717e-01
-7.227976635986124165e+00,8.384599084926566137e-01
-7.241819311006111093e+00,8.380948863212381861e-01
-7.255652471212670207e+00,8.377298642097340542e-01
-7.269476125031360425e+00,8.373648421946142673e-01
-7.283290280887740664e+00,8.369998203120930791e-01
-7.297094947251025587e+00,8.366347985969729839e-01
-7.310890132503118366e+00,8.362697770861085012e-01
-7.324675845113233663e+00,8.359047558137862044e-01
-7.338452093463274650e+00,8.355397348163466908e-01
-7.352218885935144499e+00,8.351747141298748733e-01
-7.365976230910746381e+00,8.348096937901996473e-01
-7.379724136771983467e+00,8.344446738328942237e-01
-7.393462611900758930e+00,8.340796542932741309e-01
-7.407191664591664448e+00,8.337146352087208001e-01
-7.420911303270258941e+00,8.333496166128772087e-01
-7.434621536231134087e+00,8.329845985426137522e-01
-7.448322371812537313e+00,8.326195810333842928e-01
-7.462013818309060298e+00,8.322545641215511880e-01
-7.475695884058950469e+00,8.318895478420572642e-01
-7.489368577313143760e+00,8.315245322319204657e-01
-7.503031906409887597e+00,8.311595173255738045e-01
-7.516685879600117914e+00,8.307945031595270757e-01
-7.530330505178426392e+00,8.304294897688686561e-01
-7.543965791352093220e+00,8.300644771907694786e-01
-7.557591746415710077e+00,8.296994654598099928e-01
-7.571208378620212898e+00,8.293344546114845839e-01
-7.584815696172881871e+00,8.289694446822043483e-01
-7.598413707280997187e+00,8.286044357081279177e-01
-7.612002420195494778e+00,8.282394277239895075e-01
-7.625581843079999089e+00,8.278744207666139943e-01
-7.639151984141790308e+00,8.275094148714019493e-01
-7.652712851588148624e+00,8.271444100735001470e-01
-7.666264453582698479e+00,8.267794064089766248e-01
-7.679806798289064318e+00,8.264144039136479547e-01
-7.693339893870870583e+00,8.260494026230785769e-01
-7.706863748448085971e+00,8.256844025737587467e-01
-7.720378370184334926e+00,8.253194038007488631e-01
-7.733883767199586146e+00,8.249544063400364724e-01
-7.747379947570152581e+00,8.245894102285383775e-01
-7.760866919459658675e+00,8.242244155005599149e-01
-7.774344690944417380e+00,8.238594221925158445e-01
-7.787813270144397393e+00,8.234944303393885168e-01
-7.801272665135911666e+00,8.231294399770912040e-01
-7.814722883951617405e+00,8.227644511424719864e-01
-7.828163934667827561e+00,8.223994638709452021e-01
-7.841595825360855088e+00,8.220344781976739457e-01
-7.855018564063357189e+00,8.216694941587565637e-01
-7.868432158807991073e+00,8.213045117900427128e-01
-7.881836617627413943e+00,8.209395311271315832e-01
-7.895231948554283008e+00,8.205745522053732310e-01
-7.908618159577599727e+00,8.202095750610568503e-01
-7.921995258686365560e+00,8.198445997302233890e-01
-7.935363253913237713e+00,8.194796262474741688e-01
-7.948722153203561902e+00,8.191146546495434722e-01
-7.962071964546339586e+00,8.187496849717258440e-01
-7.975412695886916481e+00,8.183847172502605183e-01
-7.988744355170638300e+00,8.180197515211391490e-01
-8.002066950386506505e+00,8.176547878189097673e-01
-8.015380489436211064e+00,8.172898261802631348e-01
-8.028684980221441947e+00,8.169248666416439875e-01
-8.041980430687544867e+00,8.165599092380528834e-01
-8.055266848779865541e+00,8.161949540042403584e-01
-8.068544242356438190e+00,8.158300009771076722e-01
-8.081812619318952784e+00,8.154650501921100192e-01
-8.095071987525443546e+00,8.151001016856572745e-01
-8.108322354877600446e+00,8.147351554927110273e-01
-8.121563729233457707e+00,8.143702116491875476e-01
-8.134796118407393806e+00,8.140052701919610056e-01
-8.148019530301098712e+00,8.136403311552516948e-01
-8.161233972728950903e+00,8.132753945754421787e-01
-8.174439453505328856e+00,8.129104604886696617e-01
-8.187635980488266796e+00,8.125455289296190653e-01
-8.200823561448487453e+00,8.121805999351436878e-01
-8.214002204200369306e+00,8.118156735406447666e-01
-8.227171916558290832e+00,8.114507497812769587e-01
-8.240332706292974763e+00,8.110858286931592609e-01
-8.253484581175143830e+00,8.107209103121659766e-01
-8.266627548931865022e+00,8.103559946751398568e-01
-8.279761617377516814e+00,8.099910818162550097e-01
-8.292886794239166193e+00,8.096261717718643558e-01
-8.306003087243880145e+00,8.092612645780787872e-01
-8.319110504162381403e+00,8.088963602695496968e-01
-8.332209052678081207e+00,8.085314588831146176e-01
-8.345298740518046543e+00,8.081665604541525827e-01
-8.358379575365688652e+00,8.078016650190160686e-01
-8.371451564948074520e+00,8.074367726125967204e-01
-8.384514716948615387e+00,8.070718832707599599e-01
-8.397569039050722495e+00,8.067069970291286252e-01
-8.410614538894151337e+00,8.063421139243033275e-01
-8.423651224162313156e+00,8.059772339914215156e-01
-8.436679102494963445e+00,8.056123572665998545e-01
-8.449698181575513445e+00,8.052474837844890709e-01
-8.462708469000062905e+00,8.048826135819441285e-01
-8.475709972408367321e+00,8.045177466943550515e-01
-8.488702699396526441e+00,8.041528831580950776e-01
-8.501686657604295760e+00,8.037880230080702848e-01
-8.514661854627775028e+00,8.034231662801706308e-01
-8.527628298019408248e+00,8.030583130112733947e-01
-8.540585995418950915e+00,8.026934632355585686e-01
-8.553534954378847033e+00,8.023286169894212616e-01
-8.566475182451540604e+00,8.019637743090175519e-01
-8.579406687233131379e+00,8.015989352290311398e-01
-8.592329476232407615e+00,8.012340997863683922e-01
-8.605243557001813315e+00,8.008692680164639643e-01
-8.618148937093792483e+00,8.005044399545118150e-01
-8.631045624017133377e+00,8.001396156366988865e-01
-8.643933625280624256e+00,7.997747950989737564e-01
-8.656812948393053375e+00,7.994099783770453049e-01
-8.669683600863208994e+00,7.990451655063823821e-01
-8.682545590199879371e+00,7.986803565222140300e-01
-8.695398923868197016e+00,7.983155514607673808e-01
-8.708243609333294444e+00,7.979507503580318684e-01
-8.721079654060304165e+00,7.975859532497584503e-01
-8.733907065514358692e+00,7.972211601714590534e-01
-8.746725851116934791e+00,7.968563711596490240e-01
-8.759536018333164975e+00,7.964915862493633369e-01
-8.772337574584526010e+00,7.961268054766412750e-01
-8.785130527292494662e+00,7.957620288772847550e-01
-8.797914883922203444e+00,7.953972564856113259e-01
-8.810690651807817630e+00,7.950324883394376263e-01
-8.823457838370813988e+00,7.946677244738523660e-01
-8.836216451032669283e+00,7.943029649237050016e-01
-8.848966497171204537e+00,7.939382097248549597e-01
-8.861707984120585024e+00,7.935734589141738571e-01
-8.874440919258631766e+00,7.932087125270489425e-01
-8.887165309963165782e+00,7.928439705986294328e-01
-8.899881163568352349e+00,7.924792331650784005e-01
-8.912588487408356741e+00,7.921145002623238840e-01
-8.925287288817344233e+00,7.917497719260573330e-01
-8.937977575129480101e+00,7.913850481917344970e-01
-8.950659353678929619e+00,7.910203290945734267e-01
-8.963332631756202318e+00,7.906556146708121346e-01
-8.975997416651807725e+00,7.902909049564537103e-01
-8.988653715656255372e+00,7.899261999872664308e-01
-9.001301536060054787e+00,7.895614997987830952e-01
-9.013940885153715499e+00,7.891968044263006909e-01
-9.026571770184091292e+00,7.888321139061406084e-01
-9.039194198398035951e+00,7.884674282743906470e-01
-9.051808177086059004e+00,7.881027475656423587e-01
-9.064413713451358490e+00,7.877380718167762419e-01
-9.077010814740788192e+00,7.873734010631767699e-01
-9.089599488201201893e+00,7.870087353399936037e-01
-9.102179741035797633e+00,7.866440746834058029e-01
-9.114751580447773449e+00,7.862794191293602797e-01
-9.127315013640327379e+00,7.859147687135699112e-01
-9.139870047816657461e+00,7.855501234715143166e-01
-9.152416690179961734e+00,7.851854834384384141e-01
-9.164954947889782488e+00,7.848208486506225157e-01
-9.177484828105662018e+00,7.844562191441155630e-01
-9.190006337987142615e+00,7.840915949547333508e-01
-9.202519484693766572e+00,7.837269761180595262e-01
-9.215024275385076180e+00,7.833623626694445896e-01
-9.227520717220613733e+00,7.829977546440050062e-01
-9.240008817272610031e+00,7.826331520791736107e-01
-9.252488582700607367e+00,7.822685550096032392e-01
-9.264960020620492287e+00,7.819039634709886721e-01
-9.277423138148151338e+00,7.815393774987924314e-01
-9.289877942355815321e+00,7.811747971295233128e-01
-9.302324440359370783e+00,7.808102223981804313e-01
-9.314762639231048524e+00,7.804456533408101748e-01
-9.327192546043079346e+00,7.800810899932284492e-01
-9.339614167867694050e+00,7.797165323910193457e-01
-9.352027511733467691e+00,7.793519805708190029e-01
-9.364432584712631069e+00,7.789874345677509915e-01
-9.376829393877414986e+00,7.786228944167068455e-01
-9.389217946212738752e+00,7.782583601549154517e-01
-9.401598248790833168e+00,7.778938318168072685e-01
-9.413970308640273288e+00,7.775293094378659120e-01
-9.426334132745978422e+00,7.771647930546318195e-01
-9.438689728092867881e+00,7.768002827034173885e-01
-9.451037101709516719e+00,7.764357784190178968e-01
-9.463376260580844246e+00,7.760712802372859986e-01
-9.475707211691769771e+00,7.757067881938458642e-01
-9.488029962027212605e+00,7.753423023240917367e-01
-9.500344518528436311e+00,7.749778226644805645e-01
-9.512650888136704452e+00,7.746133492512415897e-01
-9.524949077836936340e+00,7.742488821190829373e-01
-9.537239094570395537e+00,7.738844213037763264e-01
-9.549520945278345607e+00,7.735199668408648810e-01
-9.561794636858394369e+00,7.731555187669596485e-01
-9.574060176251805387e+00,7.727910771171482285e-01
-9.586317570399842225e+00,7.724266419262884042e-01
-9.598566826156456955e+00,7.720622132316063979e-01
-9.610807950419257395e+00,7.716977910688042064e-01
-9.623040950129507110e+00,7.713333754720558266e-01
-9.635265832141158171e+00,7.709689664779066920e-01
-9.647482603308162652e+00,7.706045641226771936e-01
-9.659691270528128371e+00,7.702401684411590566e-01
-9.671891840611351654e+00,7.698757794705226587e-01
-9.684084320455440320e+00,7.695113972451054218e-01
-9.696268716914346442e+00,7.691470218003202408e-01
-9.708445036798366345e+00,7.687826531726598134e-01
-9.720613286917796358e+00,7.684182913983919061e-01
-9.732773474126588553e+00,7.680539365122515116e-01
-9.744925605235039257e+00,7.676895885500539807e-01
-9.757069687053444795e+00,7.673252475473893996e-01
-9.769205726348445751e+00,7.669609135409323208e-01
-9.781333729973994195e+00,7.665965865645109067e-01
-9.793453704653074965e+00,7.662322666556605766e-01
-9.805565657195984386e+00,7.658679538490693606e-01
-9.817669594369363040e+00,7.655036481805118642e-01
-9.829765522896195762e+00,7.651393496868530431e-01
-9.841853449586778879e+00,7.647750584021039133e-01
-9.853933381164097227e+00,7.644107743626801232e-01
-9.866005324351135641e+00,7.640464976047743884e-01
-9.878069285870878957e+00,7.636822281643568244e-01
-9.890125272489967756e+00,7.633179660758538931e-01
-9.902173290887731127e+00,7.629537113761057920e-01
-9.914213347787153907e+00,7.625894641004100638e-01
-9.926245449911220931e+00,7.622252242838398750e-01
